forecast_date,target,target_end_date,location,type,quantile,value
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.025,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.05,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.1,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.15,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.2,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.25,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.3,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.35,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,point,NA,0
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.4,0.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.45,0.2
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.5,0.3
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.55,0.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.6,0.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.65,0.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.7,0.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.75,0.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.8,1.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.85,1.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.9,1.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.95,1.6
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.975,2
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Antonio,quantile,0.99,2.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.01,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.025,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.05,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.1,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.15,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.2,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.25,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.3,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.35,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.4,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,point,NA,0
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.45,0.1
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.5,0.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.55,0.3
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.6,0.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.65,0.6
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.7,0.7
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.75,0.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.8,0.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.85,1.1
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.9,1.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.95,1.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.975,2
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Antonio,quantile,0.99,2.1
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.01,2.1
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.025,2.3
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.05,2.5
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.1,2.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.15,2.8
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.2,2.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.25,2.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.3,3
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.35,3.1
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.4,3.3
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.45,3.4
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,point,NA,3.4
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.5,3.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.55,3.8
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.6,4
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.65,4.2
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.7,4.4
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.75,4.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.8,4.8
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.85,4.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.9,5.5
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.95,5.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.975,6.2
2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Diego,quantile,0.99,6.4
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.01,1.9
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.025,2.2
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.05,2.4
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.1,2.6
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.15,2.8
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.2,2.9
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.25,3
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.3,3.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.35,3.2
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.4,3.4
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.45,3.6
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,point,NA,3.6
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.5,3.8
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.55,4
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.6,4.2
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.65,4.4
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.7,4.6
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.75,4.9
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.8,5.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.85,5.2
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.9,5.9
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.95,6.3
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.975,6.7
2022-10-12,2 wk ahead CLI pct,2022-10-22,San_Diego,quantile,0.99,6.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.01,1.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.025,2
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.05,2.3
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.1,2.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.15,2.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.2,2.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.25,3
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.3,3.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.35,3.2
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.4,3.4
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.45,3.6
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,point,NA,3.6
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.5,3.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.55,4
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.6,4.2
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.65,4.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.7,4.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.75,5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.8,5.3
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.85,5.4
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.9,6.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.95,6.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.975,6.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,San_Diego,quantile,0.99,7.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.01,1.8
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.025,2.1
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.05,2.4
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.1,2.7
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.15,2.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.2,3
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.25,3.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.3,3.3
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.35,3.4
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.4,3.6
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.45,3.8
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,point,NA,3.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.5,4
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.55,4.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.6,4.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.65,4.8
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.7,4.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.75,5.3
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.8,5.6
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.85,5.7
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.9,6.4
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.95,6.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.975,7.3
2022-10-12,4 wk ahead CLI pct,2022-11-05,San_Diego,quantile,0.99,7.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.01,0.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.025,0.7
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.05,0.8
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.1,0.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.15,0.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.2,1
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.25,1
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.3,1.1
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.35,1.1
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.4,1.2
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.45,1.2
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.5,1.2
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.55,1.2
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.6,1.3
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.65,1.3
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.7,1.4
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.75,1.5
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.8,1.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,point,NA,1.6
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.85,1.7
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.9,1.9
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.95,2.3
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.975,2.8
2022-10-12,1 wk ahead CLI pct,2022-10-15,Tidewater,quantile,0.99,3.5
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.01,0.5
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.025,0.7
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.05,0.8
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.1,0.8
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.15,0.9
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.2,1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.25,1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.3,1.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.35,1.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.4,1.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.45,1.2
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.5,1.2
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.55,1.3
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.6,1.3
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.65,1.4
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.7,1.5
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.75,1.5
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,point,NA,1.6
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.8,1.7
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.85,1.8
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.9,2.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.95,2.5
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.975,3.1
2022-10-12,2 wk ahead CLI pct,2022-10-22,Tidewater,quantile,0.99,3.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.01,0.4
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.025,0.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.05,0.6
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.1,0.8
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.15,0.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.2,0.9
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.25,1
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.3,1
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.35,1.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.4,1.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.45,1.2
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.5,1.2
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.55,1.3
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.6,1.3
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.65,1.4
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.7,1.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.75,1.6
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,point,NA,1.6
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.8,1.7
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.85,1.8
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.9,2.1
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.95,2.5
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.975,3
2022-10-12,3 wk ahead CLI pct,2022-10-29,Tidewater,quantile,0.99,3.7
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.01,0.4
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.025,0.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.05,0.6
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.1,0.7
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.15,0.8
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.2,0.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.25,1
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.3,1
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.35,1.1
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.4,1.1
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.45,1.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.5,1.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.55,1.2
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.6,1.3
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.65,1.4
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.7,1.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.75,1.6
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,point,NA,1.6
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.8,1.7
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.85,1.8
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.9,2
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.95,2.5
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.975,2.9
2022-10-12,4 wk ahead CLI pct,2022-11-05,Tidewater,quantile,0.99,3.8
